# Created on: Sun Feb 25 10:36:00 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.99986	1.49979	0.128314	1.6281	0.071769	0.49993	0.571699
0.999858	1.49979	0.128528	1.62831	0.0717655	0.499929	0.571694
0.999856	1.49978	0.128745	1.62853	0.0717619	0.499928	0.57169
0.999854	1.49978	0.128964	1.62875	0.071758	0.499927	0.571685
0.999853	1.49978	0.129186	1.62896	0.0717541	0.499926	0.57168
0.999851	1.49978	0.12941	1.62919	0.0717499	0.499926	0.571676
0.99985	1.49977	0.129635	1.62941	0.0717446	0.499925	0.57167
0.999849	1.49977	0.129862	1.62963	0.0717395	0.499924	0.571664
0.999848	1.49977	0.130091	1.62986	0.0717346	0.499924	0.571658
0.999847	1.49977	0.130322	1.63009	0.0717299	0.499923	0.571653
0.999846	1.49977	0.130554	1.63032	0.0717245	0.499923	0.571647
0.999845	1.49977	0.130787	1.63055	0.0717197	0.499922	0.571642
0.999844	1.49977	0.131022	1.63079	0.0717149	0.499922	0.571637
0.999844	1.49977	0.131257	1.63102	0.07171	0.499922	0.571632
0.999843	1.49977	0.131493	1.63126	0.0717049	0.499922	0.571627
0.999843	1.49976	0.131729	1.63149	0.0716997	0.499922	0.571621
0.999843	1.49976	0.131966	1.63173	0.0716942	0.499921	0.571616
0.999843	1.49976	0.132202	1.63197	0.0716887	0.499921	0.57161
0.999843	1.49976	0.132438	1.6322	0.0716835	0.499921	0.571605
0.999843	1.49976	0.132675	1.63244	0.0716788	0.499922	0.5716
0.999843	1.49976	0.132911	1.63268	0.0716745	0.499922	0.571596
0.999844	1.49977	0.133147	1.63291	0.0716697	0.499922	0.571592
0.999844	1.49977	0.133382	1.63315	0.0716657	0.499922	0.571588
0.999845	1.49977	0.133615	1.63338	0.0716611	0.499922	0.571583
0.999845	1.49977	0.133848	1.63362	0.0716566	0.499923	0.571579
0.999846	1.49977	0.134081	1.63385	0.0716537	0.499923	0.571577
0.999847	1.49977	0.134311	1.63408	0.0716502	0.499923	0.571574
0.999848	1.49977	0.134542	1.63431	0.0716477	0.499924	0.571572
0.999849	1.49977	0.134769	1.63454	0.0716442	0.499924	0.571569
0.99985	1.49977	0.134995	1.63477	0.0716416	0.499925	0.571566
0.999851	1.49978	0.13522	1.635	0.0716395	0.499925	0.571565
0.999852	1.49978	0.135442	1.63522	0.0716376	0.499926	0.571564
0.999853	1.49978	0.135663	1.63544	0.0716366	0.499927	0.571563
0.999855	1.49978	0.135883	1.63567	0.0716364	0.499927	0.571564
0.999856	1.49978	0.1361	1.63588	0.0716359	0.499928	0.571564
0.999858	1.49979	0.136315	1.6361	0.0716365	0.499929	0.571565
0.999859	1.49979	0.136527	1.63632	0.0716368	0.49993	0.571566
0.999861	1.49979	0.136738	1.63653	0.0716382	0.49993	0.571568
0.999862	1.49979	0.136946	1.63674	0.0716405	0.499931	0.571572
0.999864	1.4998	0.137152	1.63695	0.0716427	0.499932	0.571575
0.999865	1.4998	0.137355	1.63715	0.0716455	0.499933	0.571578
0.999867	1.4998	0.137556	1.63736	0.0716494	0.499934	0.571583
0.999869	1.4998	0.137754	1.63756	0.0716531	0.499934	0.571587
0.999871	1.49981	0.13795	1.63776	0.0716576	0.499935	0.571593
0.999872	1.49981	0.138143	1.63795	0.0716628	0.499936	0.571599
0.999874	1.49981	0.138333	1.63814	0.0716677	0.499937	0.571605
0.999876	1.49981	0.13852	1.63833	0.071674	0.499938	0.571612
0.999878	1.49982	0.138705	1.63852	0.0716798	0.499939	0.571619
0.99988	1.49982	0.138887	1.63871	0.0716871	0.49994	0.571627
0.999881	1.49982	0.139066	1.63889	0.0716945	0.499941	0.571635
0.999883	1.49982	0.139243	1.63907	0.0717025	0.499942	0.571644
0.999885	1.49983	0.139417	1.63924	0.0717113	0.499943	0.571654
0.999887	1.49983	0.139587	1.63942	0.0717192	0.499943	0.571663
0.999889	1.49983	0.139756	1.63959	0.0717288	0.499944	0.571673
0.999891	1.49984	0.139921	1.63976	0.0717383	0.499945	0.571684
0.999892	1.49984	0.140084	1.63992	0.0717484	0.499946	0.571695
0.999894	1.49984	0.140244	1.64008	0.0717582	0.499947	0.571705
0.999896	1.49984	0.140401	1.64024	0.071769	0.499948	0.571717
0.999898	1.49985	0.140555	1.6404	0.0717801	0.499949	0.571729
0.9999	1.49985	0.140708	1.64056	0.0717918	0.49995	0.571742
0.999901	1.49985	0.140856	1.64071	0.0718032	0.499951	0.571754
0.999903	1.49985	0.141003	1.64086	0.0718149	0.499952	0.571767
0.999905	1.49986	0.141146	1.641	0.0718269	0.499952	0.571779
0.999907	1.49986	0.141287	1.64115	0.0718392	0.499953	0.571793
0.999908	1.49986	0.141426	1.64129	0.0718524	0.499954	0.571807
0.99991	1.49987	0.141562	1.64143	0.0718656	0.499955	0.571821
0.999912	1.49987	0.141695	1.64156	0.0718791	0.499956	0.571835
0.999914	1.49987	0.141826	1.6417	0.0718921	0.499957	0.571849
0.999915	1.49987	0.141954	1.64183	0.0719061	0.499958	0.571864
0.999917	1.49988	0.14208	1.64196	0.0719207	0.499959	0.571879
0.999919	1.49988	0.142204	1.64208	0.071935	0.499959	0.571894
0.99992	1.49988	0.142324	1.6422	0.0719494	0.49996	0.57191
0.999922	1.49988	0.142442	1.64233	0.0719636	0.499961	0.571925
0.999924	1.49989	0.142558	1.64244	0.0719784	0.499962	0.57194
0.999925	1.49989	0.142672	1.64256	0.0719937	0.499963	0.571956
0.999927	1.49989	0.142783	1.64267	0.0720082	0.499963	0.571972
0.999928	1.49989	0.142891	1.64278	0.0720233	0.499964	0.571987
0.99993	1.49989	0.142998	1.64289	0.0720388	0.499965	0.572004
0.999931	1.4999	0.143102	1.643	0.0720546	0.499966	0.57202
0.999933	1.4999	0.143204	1.6431	0.0720705	0.499966	0.572037
0.999934	1.4999	0.143304	1.6432	0.0720858	0.499967	0.572053
0.999936	1.4999	0.143401	1.6433	0.0721016	0.499968	0.572069
0.999937	1.49991	0.143495	1.6434	0.0721169	0.499969	0.572085
0.999939	1.49991	0.143588	1.6435	0.0721329	0.499969	0.572102
0.99994	1.49991	0.14368	1.64359	0.0721494	0.49997	0.572119
0.999941	1.49991	0.143769	1.64368	0.0721656	0.499971	0.572136
0.999943	1.49991	0.143857	1.64377	0.0721825	0.499971	0.572154
0.999944	1.49992	0.143941	1.64386	0.0721987	0.499972	0.572171
0.999945	1.49992	0.144024	1.64394	0.0722146	0.499973	0.572187
0.999947	1.49992	0.144105	1.64403	0.0722309	0.499973	0.572204
0.999948	1.49992	0.144184	1.64411	0.0722471	0.499974	0.572221
0.999949	1.49992	0.144261	1.64418	0.0722629	0.499974	0.572237
0.99995	1.49993	0.144337	1.64426	0.0722789	0.499975	0.572254
0.999951	1.49993	0.144411	1.64434	0.0722949	0.499976	0.57227
0.999952	1.49993	0.144484	1.64441	0.0723116	0.499976	0.572288
0.999953	1.49993	0.144555	1.64448	0.0723276	0.499977	0.572304
0.999954	1.49993	0.144623	1.64455	0.072343	0.499977	0.57232
0.999955	1.49993	0.144691	1.64462	0.0723589	0.499978	0.572337
0.999956	1.49993	0.144757	1.64469	0.0723747	0.499978	0.572353
0.999957	1.49994	0.144821	1.64476	0.0723899	0.499979	0.572369
0.999958	1.49994	0.144884	1.64482	0.0724046	0.499979	0.572384
0.999959	1.49994	0.144945	1.64488	0.0724196	0.49998	0.572399
0.99996	1.49994	0.145006	1.64495	0.0724346	0.49998	0.572415
0.999961	1.49994	0.145065	1.64501	0.0724492	0.499981	0.57243
0.999962	1.49994	0.145122	1.64507	0.0724638	0.499981	0.572445
0.999963	1.49994	0.145179	1.64512	0.0724782	0.499981	0.57246
0.999964	1.49995	0.145234	1.64518	0.0724923	0.499982	0.572474
0.999964	1.49995	0.145288	1.64523	0.0725061	0.499982	0.572488
0.999965	1.49995	0.145341	1.64529	0.0725198	0.499983	0.572502
0.999966	1.49995	0.145393	1.64534	0.0725331	0.499983	0.572516
0.999966	1.49995	0.145444	1.64539	0.0725464	0.499983	0.57253
0.999967	1.49995	0.145494	1.64544	0.0725596	0.499984	0.572543
0.999968	1.49995	0.145543	1.64549	0.0725728	0.499984	0.572557
0.999968	1.49995	0.145591	1.64554	0.0725857	0.499984	0.57257
0.999969	1.49995	0.145637	1.64559	0.0725978	0.499985	0.572582
0.99997	1.49995	0.145683	1.64564	0.0726103	0.499985	0.572595
0.99997	1.49996	0.145728	1.64568	0.0726219	0.499985	0.572607
0.999971	1.49996	0.145772	1.64573	0.0726336	0.499985	0.572619
0.999971	1.49996	0.145815	1.64577	0.0726452	0.499986	0.572631
0.999972	1.49996	0.145858	1.64582	0.0726569	0.499986	0.572643
0.999973	1.49996	0.1459	1.64586	0.072668	0.499986	0.572654
0.999973	1.49996	0.14594	1.6459	0.0726789	0.499987	0.572665
0.999974	1.49996	0.14598	1.64594	0.0726894	0.499987	0.572676
0.999974	1.49996	0.146019	1.64598	0.0726996	0.499987	0.572687
0.999975	1.49996	0.146057	1.64602	0.0727099	0.499987	0.572697
0.999975	1.49996	0.146095	1.64606	0.0727198	0.499988	0.572707
0.999975	1.49996	0.146132	1.6461	0.0727295	0.499988	0.572717
0.999976	1.49996	0.146169	1.64613	0.0727393	0.499988	0.572727
0.999976	1.49996	0.146205	1.64617	0.0727492	0.499988	0.572737
0.999977	1.49997	0.146241	1.64621	0.0727592	0.499988	0.572748
0.999977	1.49997	0.146275	1.64624	0.0727683	0.499989	0.572757
0.999978	1.49997	0.146309	1.64628	0.0727771	0.499989	0.572766
0.999978	1.49997	0.146342	1.64631	0.0727859	0.499989	0.572775
0.999978	1.49997	0.146375	1.64634	0.0727944	0.499989	0.572784
0.999979	1.49997	0.146408	1.64638	0.0728032	0.499989	0.572793
0.999979	1.49997	0.14644	1.64641	0.0728119	0.49999	0.572801
0.999979	1.49997	0.146471	1.64644	0.0728202	0.49999	0.57281
0.99998	1.49997	0.146502	1.64647	0.0728283	0.49999	0.572818
0.99998	1.49997	0.146533	1.6465	0.0728367	0.49999	0.572827
0.99998	1.49997	0.146562	1.64653	0.072844	0.49999	0.572834
0.999981	1.49997	0.146592	1.64656	0.0728518	0.49999	0.572842
0.999981	1.49997	0.14662	1.64659	0.0728588	0.499991	0.572849
0.999981	1.49997	0.146648	1.64662	0.0728657	0.499991	0.572856
0.999982	1.49997	0.146676	1.64665	0.0728728	0.499991	0.572864
0.999982	1.49997	0.146703	1.64668	0.0728796	0.499991	0.572871
0.999982	1.49997	0.14673	1.6467	0.0728867	0.499991	0.572878
0.999983	1.49997	0.146756	1.64673	0.0728934	0.499991	0.572885
0.999983	1.49997	0.146782	1.64676	0.0729004	0.499991	0.572892
0.999983	1.49997	0.146807	1.64678	0.0729076	0.499992	0.572899
0.999983	1.49998	0.146832	1.64681	0.0729142	0.499992	0.572906
0.999984	1.49998	0.146857	1.64683	0.0729209	0.499992	0.572913
0.999984	1.49998	0.146881	1.64686	0.0729278	0.499992	0.57292
0.999984	1.49998	0.146904	1.64688	0.0729343	0.499992	0.572926
0.999985	1.49998	0.146928	1.6469	0.0729418	0.499992	0.572934
0.999985	1.49998	0.146951	1.64693	0.0729488	0.499992	0.572941
0.999985	1.49998	0.146974	1.64695	0.0729563	0.499993	0.572949
0.999985	1.49998	0.146996	1.64697	0.0729635	0.499993	0.572956
0.999986	1.49998	0.147018	1.647	0.0729708	0.499993	0.572964
0.999986	1.49998	0.147039	1.64702	0.0729783	0.499993	0.572971
0.999986	1.49998	0.147061	1.64704	0.0729858	0.499993	0.572979
0.999986	1.49998	0.147082	1.64706	0.0729936	0.499993	0.572987
0.999986	1.49998	0.147102	1.64708	0.0730008	0.499993	0.572994
0.999987	1.49998	0.147121	1.6471	0.0730082	0.499993	0.573002
0.999987	1.49998	0.147142	1.64712	0.0730163	0.499993	0.57301
0.999987	1.49998	0.147161	1.64714	0.0730236	0.499993	0.573017
0.999987	1.49998	0.147181	1.64716	0.0730319	0.499994	0.573025
0.999987	1.49998	0.1472	1.64718	0.07304	0.499994	0.573034
0.999987	1.49998	0.147219	1.6472	0.0730481	0.499994	0.573042
0.999987	1.49998	0.147238	1.64722	0.073056	0.499994	0.57305
0.999987	1.49998	0.147257	1.64724	0.0730639	0.499994	0.573058
0.999987	1.49998	0.147276	1.64726	0.0730722	0.499994	0.573066
0.999987	1.49998	0.147294	1.64728	0.0730799	0.499994	0.573074
0.999987	1.49998	0.147313	1.64729	0.0730876	0.499994	0.573081
0.999987	1.49998	0.147331	1.64731	0.0730952	0.499994	0.573089
0.999987	1.49998	0.147349	1.64733	0.0731029	0.499994	0.573097
0.999987	1.49998	0.147368	1.64735	0.0731103	0.499994	0.573104
0.999987	1.49998	0.147386	1.64737	0.0731182	0.499994	0.573112
0.999987	1.49998	0.147405	1.64739	0.0731261	0.499994	0.57312
0.999987	1.49998	0.147425	1.64741	0.0731341	0.499994	0.573128
0.999987	1.49998	0.147445	1.64743	0.0731426	0.499993	0.573136
0.999987	1.49998	0.147465	1.64745	0.0731511	0.499993	0.573144
0.999987	1.49998	0.147485	1.64747	0.073159	0.499993	0.573152
0.999987	1.49998	0.147505	1.64748	0.0731662	0.499993	0.57316
0.999986	1.49998	0.147525	1.6475	0.073174	0.499993	0.573167
0.999986	1.49998	0.147545	1.64752	0.0731813	0.499993	0.573174
0.999986	1.49998	0.147566	1.64754	0.0731884	0.499993	0.573181
0.999986	1.49998	0.147587	1.64757	0.0731962	0.499993	0.573189
0.999986	1.49998	0.147608	1.64759	0.0732033	0.499993	0.573196
0.999986	1.49998	0.147629	1.64761	0.0732107	0.499993	0.573203
0.999985	1.49998	0.147651	1.64763	0.0732173	0.499993	0.57321
0.999985	1.49998	0.147673	1.64765	0.0732249	0.499993	0.573217
0.999985	1.49998	0.147696	1.64767	0.0732322	0.499993	0.573225
0.999985	1.49998	0.147718	1.6477	0.0732389	0.499992	0.573231
0.999985	1.49998	0.147741	1.64772	0.0732453	0.499992	0.573238
0.999985	1.49998	0.147764	1.64774	0.073252	0.499992	0.573244
0.999984	1.49998	0.147787	1.64776	0.0732588	0.499992	0.573251
0.999984	1.49998	0.147811	1.64779	0.0732653	0.499992	0.573257
0.999984	1.49998	0.147835	1.64781	0.0732722	0.499992	0.573264
0.999984	1.49998	0.147859	1.64783	0.0732786	0.499992	0.573271
0.999984	1.49998	0.147883	1.64786	0.0732851	0.499992	0.573277
0.999984	1.49998	0.147907	1.64788	0.0732911	0.499992	0.573283
0.999984	1.49998	0.147931	1.64791	0.0732969	0.499992	0.573289
0.999984	1.49998	0.147957	1.64793	0.0733037	0.499992	0.573295
0.999983	1.49998	0.147982	1.64796	0.0733098	0.499992	0.573302
0.999983	1.49998	0.148007	1.64798	0.0733159	0.499992	0.573308
0.999983	1.49998	0.148031	1.64801	0.0733213	0.499992	0.573313
0.999983	1.49997	0.148057	1.64803	0.0733276	0.499992	0.573319
0.999983	1.49997	0.148082	1.64806	0.0733339	0.499992	0.573325
0.999983	1.49997	0.148107	1.64808	0.0733392	0.499992	0.573331
0.999983	1.49997	0.148132	1.64811	0.0733449	0.499992	0.573337
0.999983	1.49997	0.148158	1.64813	0.0733513	0.499992	0.573343
0.999983	1.49997	0.148183	1.64816	0.0733573	0.499992	0.573349
0.999983	1.49997	0.148208	1.64818	0.073363	0.499992	0.573355
0.999983	1.49997	0.148233	1.64821	0.0733686	0.499992	0.57336
0.999983	1.49998	0.148258	1.64823	0.073374	0.499992	0.573366
0.999983	1.49998	0.148283	1.64826	0.0733794	0.499992	0.573371
0.999983	1.49998	0.148308	1.64828	0.0733851	0.499992	0.573377
0.999984	1.49998	0.148333	1.64831	0.073391	0.499992	0.573383
0.999984	1.49998	0.148358	1.64833	0.0733965	0.499992	0.573388
0.999984	1.49998	0.148382	1.64836	0.0734021	0.499992	0.573394
0.999984	1.49998	0.148407	1.64838	0.0734078	0.499992	0.5734
0.999984	1.49998	0.148431	1.64841	0.0734136	0.499992	0.573406
0.999984	1.49998	0.148455	1.64843	0.073419	0.499992	0.573411
0.999984	1.49998	0.148479	1.64846	0.0734245	0.499992	0.573417
0.999984	1.49998	0.148503	1.64848	0.07343	0.499992	0.573422
0.999984	1.49998	0.148526	1.6485	0.0734352	0.499992	0.573427
0.999984	1.49998	0.14855	1.64853	0.0734407	0.499992	0.573433
0.999984	1.49998	0.148574	1.64855	0.0734463	0.499992	0.573439
0.999985	1.49998	0.148597	1.64857	0.0734519	0.499992	0.573444
0.999985	1.49998	0.14862	1.6486	0.0734569	0.499992	0.573449
0.999985	1.49998	0.148643	1.64862	0.0734621	0.499992	0.573455
0.999985	1.49998	0.148666	1.64864	0.0734676	0.499992	0.57346
0.999985	1.49998	0.148688	1.64867	0.0734729	0.499992	0.573465
0.999985	1.49998	0.148711	1.64869	0.0734779	0.499993	0.57347
0.999985	1.49998	0.148734	1.64871	0.0734835	0.499993	0.573476
0.999985	1.49998	0.148756	1.64873	0.0734885	0.499993	0.573481
0.999985	1.49998	0.148778	1.64876	0.0734935	0.499993	0.573486
0.999985	1.49998	0.148801	1.64878	0.0734984	0.499993	0.573491
0.999985	1.49998	0.148823	1.6488	0.0735036	0.499993	0.573496
0.999985	1.49998	0.148845	1.64882	0.0735084	0.499993	0.573501
0.999986	1.49998	0.148867	1.64885	0.0735134	0.499993	0.573506
0.999986	1.49998	0.148888	1.64887	0.0735175	0.499993	0.57351
0.999986	1.49998	0.14891	1.64889	0.0735221	0.499993	0.573515
0.999986	1.49998	0.148931	1.64891	0.0735263	0.499993	0.573519
0.999986	1.49998	0.148953	1.64893	0.0735304	0.499993	0.573523
0.999986	1.49998	0.148975	1.64895	0.0735353	0.499993	0.573528
0.999986	1.49998	0.148995	1.64897	0.073539	0.499993	0.573532
0.999986	1.49998	0.149017	1.649	0.0735433	0.499993	0.573536
0.999986	1.49998	0.149039	1.64902	0.0735478	0.499993	0.573541
0.999986	1.49998	0.149061	1.64904	0.0735526	0.499993	0.573545
0.999986	1.49998	0.149082	1.64906	0.0735566	0.499993	0.57355
0.999986	1.49998	0.149103	1.64908	0.0735608	0.499993	0.573554
0.999986	1.49998	0.149124	1.6491	0.0735645	0.499993	0.573557
0.999986	1.49998	0.149146	1.64912	0.0735685	0.499993	0.573561
0.999986	1.49998	0.149167	1.64915	0.0735722	0.499993	0.573565
0.999986	1.49998	0.149188	1.64917	0.0735759	0.499993	0.573569
0.999986	1.49998	0.149209	1.64919	0.0735798	0.499993	0.573573
0.999986	1.49998	0.14923	1.64921	0.0735834	0.499993	0.573576
0.999986	1.49998	0.149251	1.64923	0.0735871	0.499993	0.57358
0.999986	1.49998	0.149272	1.64925	0.0735912	0.499993	0.573584
0.999986	1.49998	0.149294	1.64927	0.0735953	0.499993	0.573588
0.999986	1.49998	0.149315	1.64929	0.0735993	0.499993	0.573592
0.999986	1.49998	0.149337	1.64932	0.0736031	0.499993	0.573596
0.999986	1.49998	0.149358	1.64934	0.0736066	0.499993	0.5736
0.999986	1.49998	0.149379	1.64936	0.07361	0.499993	0.573603
0.999986	1.49998	0.1494	1.64938	0.073614	0.499993	0.573607
0.999986	1.49998	0.149422	1.6494	0.0736178	0.499993	0.573611
0.999986	1.49998	0.149443	1.64942	0.0736212	0.499993	0.573614
0.999986	1.49998	0.149465	1.64944	0.073625	0.499993	0.573618
0.999985	1.49998	0.149487	1.64947	0.0736291	0.499993	0.573622
0.999985	1.49998	0.149509	1.64949	0.0736326	0.499993	0.573625
0.999985	1.49998	0.149531	1.64951	0.0736359	0.499993	0.573629
0.999985	1.49998	0.149554	1.64953	0.0736405	0.499993	0.573633
0.999985	1.49998	0.149576	1.64955	0.0736437	0.499993	0.573636
0.999985	1.49998	0.149598	1.64958	0.0736464	0.499993	0.573639
0.999985	1.49998	0.14962	1.6496	0.0736492	0.499992	0.573642
0.999985	1.49998	0.149643	1.64962	0.0736522	0.499992	0.573645
0.999985	1.49998	0.149666	1.64964	0.073655	0.499992	0.573647
0.999985	1.49998	0.149689	1.64967	0.0736584	0.499992	0.573651
0.999984	1.49998	0.149712	1.64969	0.0736611	0.499992	0.573653
0.999984	1.49998	0.149735	1.64971	0.0736631	0.499992	0.573655
0.999984	1.49998	0.149759	1.64974	0.073666	0.499992	0.573658
0.999984	1.49998	0.149782	1.64976	0.0736679	0.499992	0.57366
0.999984	1.49998	0.149805	1.64978	0.0736699	0.499992	0.573662
0.999984	1.49998	0.14983	1.64981	0.0736724	0.499992	0.573664
0.999984	1.49998	0.149854	1.64983	0.0736748	0.499992	0.573667
0.999984	1.49998	0.149878	1.64985	0.0736769	0.499992	0.573669
0.999984	1.49998	0.149903	1.64988	0.0736791	0.499992	0.573671
0.999984	1.49998	0.149928	1.6499	0.0736811	0.499992	0.573673
0.999984	1.49998	0.149953	1.64993	0.0736831	0.499992	0.573675
0.999984	1.49998	0.149978	1.64995	0.0736849	0.499992	0.573677
0.999983	1.49998	0.150002	1.64998	0.0736861	0.499992	0.573678
0.999983	1.49998	0.150027	1.65	0.073688	0.499992	0.57368
0.999983	1.49998	0.150052	1.65003	0.0736892	0.499992	0.573681
0.999983	1.49998	0.150076	1.65005	0.0736906	0.499992	0.573682
0.999984	1.49998	0.150101	1.65008	0.0736923	0.499992	0.573684
0.999984	1.49998	0.150126	1.6501	0.0736931	0.499992	0.573685
0.999984	1.49998	0.15015	1.65013	0.073694	0.499992	0.573686
0.999984	1.49998	0.150174	1.65015	0.0736954	0.499992	0.573687
0.999984	1.49998	0.150198	1.65017	0.0736965	0.499992	0.573688
0.999984	1.49998	0.150222	1.6502	0.0736978	0.499992	0.57369
0.999984	1.49998	0.150247	1.65022	0.0736997	0.499992	0.573692
0.999984	1.49998	0.15027	1.65025	0.0737011	0.499992	0.573693
0.999984	1.49998	0.150294	1.65027	0.0737028	0.499992	0.573695
0.999985	1.49998	0.150317	1.65029	0.0737042	0.499992	0.573696
0.999985	1.49998	0.15034	1.65032	0.0737058	0.499992	0.573698
0.999985	1.49998	0.150362	1.65034	0.0737074	0.499992	0.5737
0.999985	1.49998	0.150384	1.65036	0.0737092	0.499993	0.573702
0.999985	1.49998	0.150407	1.65038	0.0737115	0.499993	0.573704
0.999986	1.49998	0.150428	1.65041	0.0737135	0.499993	0.573706
0.999986	1.49998	0.150449	1.65043	0.0737159	0.499993	0.573709
0.999986	1.49998	0.15047	1.65045	0.0737185	0.499993	0.573712
0.999986	1.49998	0.150491	1.65047	0.0737218	0.499993	0.573715
0.999987	1.49998	0.150511	1.65049	0.0737243	0.499993	0.573718
0.999987	1.49998	0.150531	1.65051	0.0737276	0.499994	0.573721
0.999987	1.49998	0.150551	1.65053	0.0737311	0.499994	0.573725
0.999988	1.49998	0.15057	1.65055	0.0737346	0.499994	0.573728
0.999988	1.49998	0.150588	1.65057	0.0737377	0.499994	0.573732
0.999988	1.49998	0.150606	1.65059	0.0737419	0.499994	0.573736
0.999989	1.49998	0.150624	1.65061	0.073746	0.499994	0.57374
0.999989	1.49998	0.150641	1.65062	0.0737498	0.499994	0.573744
0.999989	1.49998	0.150657	1.65064	0.0737535	0.499995	0.573748
0.99999	1.49998	0.150672	1.65066	0.0737577	0.499995	0.573752
0.99999	1.49998	0.150688	1.65067	0.0737618	0.499995	0.573757
0.99999	1.49999	0.150702	1.65069	0.0737655	0.499995	0.573761
0.999991	1.49999	0.150716	1.6507	0.0737698	0.499995	0.573765
0.999991	1.49999	0.150731	1.65072	0.0737749	0.499995	0.57377
0.999991	1.49999	0.150745	1.65073	0.0737802	0.499996	0.573776
0.999992	1.49999	0.150758	1.65075	0.0737852	0.499996	0.573781
0.999992	1.49999	0.150771	1.65076	0.0737899	0.499996	0.573786
0.999992	1.49999	0.150783	1.65077	0.0737944	0.499996	0.573791
0.999992	1.49999	0.150794	1.65078	0.0737995	0.499996	0.573796
0.999993	1.49999	0.150805	1.65079	0.0738043	0.499996	0.573801
0.999993	1.49999	0.150816	1.65081	0.0738097	0.499997	0.573806
0.999993	1.49999	0.150827	1.65082	0.0738148	0.499997	0.573812
0.999994	1.49999	0.150836	1.65083	0.0738194	0.499997	0.573816
0.999994	1.49999	0.150846	1.65084	0.0738248	0.499997	0.573822
0.999994	1.49999	0.150854	1.65085	0.0738294	0.499997	0.573827
0.999995	1.49999	0.150862	1.65085	0.0738342	0.499997	0.573832
0.999995	1.49999	0.15087	1.65086	0.0738393	0.499998	0.573837
0.999995	1.49999	0.150877	1.65087	0.0738437	0.499998	0.573841
0.999996	1.49999	0.150883	1.65088	0.0738482	0.499998	0.573846
0.999996	1.49999	0.15089	1.65088	0.0738531	0.499998	0.573851
0.999996	1.49999	0.150895	1.65089	0.0738576	0.499998	0.573856
0.999997	1.5	0.1509	1.6509	0.0738623	0.499998	0.573861
0.999997	1.5	0.150904	1.6509	0.0738664	0.499999	0.573865
0.999997	1.5	0.150909	1.65091	0.0738713	0.499999	0.57387
0.999998	1.5	0.150913	1.65091	0.0738757	0.499999	0.573875
